Gender,Height,Weight,Age
Male,72.98322094,224.3725199,26
Male,67.01382842,176.4652113,26
Male,70.3585576,183.3837722,26
Male,65.67307695,181.5956312,27
Male,64.53373761,153.5834533,27
Male,63.86204107,155.0812367,27
Male,70.80982653,203.9784177,28
Male,67.80901469,179.9344654,28
Male,67.6159545,185.579959,28
Male,67.90243707,173.3975281,30
Male,72.67888504,216.6863153,31
Male,65.25560915,145.3352606,31
Male,67.51220432,177.4228201,33
Male,68.73722074,169.6417369,33
Male,70.36731416,202.5715802,34
Male,72.04083408,199.1736004,34
Male,66.99586413,166.5673594,35
Male,71.5311788,199.9735437,35
Male,69.68208839,187.5760516,35
Male,66.1902381,170.414341,35
Male,66.8231542,173.6107366,35
Male,65.85141832,169.6068598,35
Male,74.00796268,219.8957391,35
Male,66.38143543,172.7359083,35
Male,69.82844926,195.9790196,36
Male,70.14476291,194.8313955,36
Male,71.70930757,205.6484492,37
Male,67.53060627,167.6137769,37
Male,66.00806744,167.0116321,37
Male,67.44514266,165.2742449,38
Male,68.93179524,182.3642953,39
Male,66.53083504,189.3613951,39
Male,71.16944715,195.3305956,40
Male,68.91283093,180.823138,40
Male,65.41833426,160.7703087,40
Male,70.43717697,200.2047343,40
Male,71.26893074,189.3074613,40
Male,68.35981059,174.1982892,41
Male,73.33959,217.0610533,41
Male,72.30019039,213.2294517,41
Male,74.04328976,219.3379088,41
Male,68.30283918,193.702694,41
Male,65.14231429,171.6167099,42
Male,60.61411476,156.4583548,42
Male,68.9744814,192.12988,42
Male,69.48456292,188.8552055,42
Male,65.00141316,161.0294158,42
Male,70.21337543,197.5000192,42
Male,64.99289154,138.9241726,42
Male,71.64441882,190.0632856,42
Male,72.61681633,224.8579017,43
Male,71.0465619,191.274562,43
Male,72.72634178,218.7662937,43
Male,69.11983055,176.6659592,43
Male,68.97394183,182.3122087,44
Male,71.53097768,203.820261,44
Male,65.32733671,171.762518,44
Male,73.09287082,193.9441806,44
Male,68.86006247,177.1310522,47
Male,68.97342283,159.2852282,47
Male,67.01379497,199.1954001,47
Male,71.55771849,185.9059095,49
Male,70.35187988,198.9030119,49
Female,58.91073204,102.0883264,49
Female,65.23001251,141.3058226,50
Female,63.36900376,131.0414027,50
Female,64.47999743,128.1715112,51
Female,61.79309615,129.781407,51
Female,65.96801895,156.8020826,51
Female,62.85037864,114.9690383,52
Female,65.65215644,165.0830012,53
Female,61.89023374,111.6761992,54
Female,63.67786815,104.1515596,54
Female,68.10117224,166.5756608,54
Female,61.79887853,106.233687,55
Female,63.37145896,128.1181691,55
Female,58.89588635,101.6826134,55
Female,58.4382491,98.19262093,55
Female,60.80979868,126.9154633,55
Female,70.12865283,151.2542704,56
Female,62.25742965,115.7973934,56
Female,61.73509022,107.8668724,57
Female,63.05955669,145.5899291,57
Female,62.28683837,139.5227077,58
Female,61.82747755,122.7661667,58
Female,66.34753722,157.3809648,60
Female,65.32063203,145.0373756,62
Female,66.1038728,148.6451826,62
Female,64.52718203,132.6808682,63
Female,56.54797498,84.87212365,64
Female,62.73928093,138.5304211,65
Female,61.58519865,137.4252868,65
Female,62.02442483,124.6039406,65
Female,65.31133414,140.2667004,66
Female,61.20495607,108.2901042,67
Female,67.02509352,150.2191759,67
Female,60.21116656,119.0375342,68
Female,63.93997277,139.4959573,69
Female,63.35780516,125.6132382,70
Female,63.68506845,132.2829779,72
Female,60.28887039,130.440809,72
Female,63.40728979,128.8483894,72
Female,60.63160012,109.7196963,74
Female,67.37359659,146.023295,23
Female,66.8727416,158.8551942,22
Female,60.04714722,114.6035259,22
Female,64.15447227,133.1383556,26
Female,63.46166489,128.9509609,24
Female,67.24386795,154.0615748,24
Female,66.21359451,139.0011336,26
Female,64.69282138,138.6808136,25
Female,66.19928328,180.6983171,25
Female,65.85337582,149.1185284,23
Female,65.04952022,145.0735386,26
Female,64.47761515,144.6382457,27
Female,62.54007732,139.4786439,32
Female,61.59623162,129.9771492,30
Female,60.95032891,117.4225887,35
Female,63.5532238,137.4920704,35
Female,62.24834635,138.3824133,34
Female,66.19059084,141.2719561,32
Female,62.54805798,123.7128539,28
Female,66.62983432,145.5947116,33
Female,59.60856014,109.813156,28
Female,64.49339476,159.4560658,28
Female,64.9365559,152.419352,31
Female,61.37925849,141.4274506,32
Female,66.07078721,147.7523301,28
Female,63.91443166,131.5137046,27
Female,69.61980602,157.0237338,34
Female,67.18153588,156.9508471,31
Female,63.39905083,143.8404297,27
Female,61.2131715,98.70749259,29
Female,59.6678488,126.3552557,32
Female,64.08940647,134.2110172,29
Female,60.57806288,118.2428118,27
Female,62.1148664,145.3373594,41
Female,56.15945802,90.81525566,41
Female,67.44927297,170.8303536,49
Female,65.06514463,156.1631269,40
Female,65.52885617,138.9895355,50
Female,63.14965274,124.1937717,46
Female,58.87430067,102.9270775,50
Female,66.02123191,141.6562452,45
Female,61.52509112,133.5285077,44
Female,63.5843105,133.1894038,48
Female,59.78676291,116.9048715,41
Female,67.14920636,139.5528148,39
Female,62.32308708,127.130913,43
Female,65.14765956,134.6620247,40
Female,70.62859645,170.1484685,39
Female,67.38745119,164.8926584,45
Female,68.13040881,177.2401312,47
Female,63.48845964,124.0528718,47
Female,61.16306528,107.2354433,40
Female,70.71013953,161.3634843,51
Female,65.20885481,137.7030416,49
Female,61.35948933,123.4201346,42
Female,62.07171519,142.6636194,54
Female,65.40488188,144.0259412,58
Female,61.82336812,112.0018617,62
Female,62.94719725,123.6842386,54
Female,64.36303372,133.183927,61
Female,64.03853748,147.240564,62
Female,69.78833269,167.4376589,56
Female,62.82235002,126.816039,54
Female,71.99125654,177.3660018,61
Female,61.99408654,134.417292,57
Female,65.80460587,139.4832096,55
Female,60.03061012,104.4973318,54
Female,64.49886565,146.125363,55
Female,62.04964451,119.8653774,54
Female,64.56797941,137.5341643,55
Female,60.50431592,116.3819743,62
Female,61.21444992,128.2664989,55
Female,65.7806083,146.8563543,56
Female,60.6742784,115.8050352,55
Female,64.78985261,124.1725273,61
Female,62.99657931,131.0042845,61
Female,63.80948265,142.4217765,57
Female,62.27990011,133.2552611,69
Female,61.71103191,108.028807,81
Female,64.82264546,142.6970393,66
Female,65.53508718,146.1355424,67
Female,61.33665902,127.34182,64
Female,57.10386947,93.5063159,64
Female,56.44568503,96.64024466,70
Female,60.8155622,132.174817,72
Female,61.46478353,137.299169,67
Female,61.9240636,126.4316967,72
Female,66.66459015,153.9485134,64
Female,65.08266578,141.1253511,46
Female,63.493143,160.5546039,48
Female,64.59028563,140.1760817,46
Female,61.02434221,134.1937126,44
Female,62.24708076,117.2303372,47
Female,65.06012567,140.9852458,46
Female,63.21982429,142.9734064,47
Female,63.22901952,131.2381262,53
Female,63.27892843,134.8275936,38
Female,66.05067057,138.9063787,50
Female,63.03770494,127.0703939,46
Female,62.62808294,121.724753,47
Female,61.66856602,111.6196124,49
Female,63.4440555,126.5076312,48
Female,62.06942481,121.9612849,41
Female,68.00680397,161.1647092,49
Female,66.53495889,163.5615007,43
Female,62.5498458,118.903204,43
Female,65.18223886,133.5140097,43
Female,65.22690075,123.1733821,52
Female,63.95483038,121.8886371,43
Female,63.82603844,149.369119,40
Female,64.09121223,130.9722097,43
Female,59.6456491,116.551867,43
Female,64.29921744,140.1068064,47
Female,66.15762817,143.7091839,42
Female,59.08869463,129.2726075,48
Female,63.96153518,140.7621884,40
Female,62.40706413,120.3033498,48
Female,65.46078494,141.8851297,51
Female,64.98197829,157.8291518,40
Female,61.81765527,121.6150002,44
Female,63.82601773,153.8461075,52
Female,64.27077207,134.1388161,44
Female,57.96193618,112.2269836,40
Female,58.59722547,104.7974634,47
Female,62.43086682,127.7652495,50
Female,61.2184549,119.2754268,46
Female,61.70639378,110.9233443,42
Female,67.40787625,159.7282136,43
Female,63.0419971,122.0872455,40
Female,63.91771943,135.6972842,42
Female,66.25955804,138.8399399,49
Female,60.96731744,113.79525,40
Female,62.3828476,125.347102,47
Female,65.75280953,160.2900485,50
Female,66.25260405,150.0964548,41
Female,65.95375622,163.5971219,44
Female,62.02837306,103.2750293,39
Female,61.52060853,127.3906609,43
Female,65.14361589,141.5753003,40
Female,65.27433111,136.5085062,49
Female,57.44256697,104.4866362,40
Female,64.56610758,129.7754571,40
Female,57.31390274,95.1390468,52
Female,61.83922985,110.4141611,23
Female,63.61781518,122.5903559,23
Female,64.48516473,150.4028987,24
Female,66.11415561,158.9539335,24
Female,61.66852287,112.9355906,25
Female,63.30959493,144.0175193,25
Female,60.845512,135.9564499,26
Female,60.44739666,117.653785,26
Female,58.8616251,90.72856088,26
Female,66.56377205,156.832191,27
Female,66.34567466,158.2851317,27
Female,62.69642852,134.3959787,27
Female,63.11386926,124.8185301,28
Female,61.74305495,111.9640925,28
Female,61.62998659,111.1724659,28
Female,61.52602233,124.8824341,30
Female,64.23446984,130.2196381,31
Female,61.7595465,131.0222304,31
Female,64.83019327,148.9843128,33
Female,66.75907054,150.8813297,33
Female,67.19076332,176.4329016,34
Female,62.95527375,150.5825209,34
Female,64.27624274,123.2988015,35
Female,60.77915797,110.8800454,35
Female,60.62849862,130.9998242,35
Female,59.02808724,111.833549,35
Female,63.30601816,134.3237693,35
Female,61.61994587,113.1701561,35
Female,61.19722319,115.9063959,35
Female,63.21875893,140.407858,35
Female,61.97993469,119.9108456,36
Female,56.78543437,83.99307747,36
Female,62.80619937,116.7333151,37
Female,58.75125363,97.7224906,37
Female,61.23624749,111.5027074,37
Female,63.31981767,119.3159883,38
Female,66.90945227,151.6128907,39
Female,68.27672544,177.0852419,39
Female,58.64865968,100.2342507,40
Female,64.06287248,142.8694695,40
Female,64.49323626,141.7356758,40
Female,64.31878981,136.1131124,40
Female,66.53752819,162.0245078,40
Female,62.67409439,147.5178987,41
Female,64.31632835,135.1542207,41
Female,58.06155297,113.0607203,41
Female,58.9265027,105.3299015,41
Female,66.25529843,148.832458,41
Female,65.66564956,131.339756,42
Female,61.34958144,120.500037,42
Female,64.58685574,147.1793845,42
Female,65.46554701,150.4691607,42
Female,63.01407212,129.18901,42
Female,64.85254998,140.2286027,42
Female,63.1819005,144.6849933,42
Female,62.02735749,131.3586621,42
Female,64.77087208,139.0345752,43
Female,61.45650433,119.5484975,43
Female,65.2713831,145.2450829,43
Female,64.39271121,133.3183569,43
Female,62.59891336,119.1461736,44
Female,63.85000818,149.7618856,44
Female,65.29686849,150.2536503,44
Female,65.12906585,147.7724804,44
Female,64.49042271,157.1169704,47
Female,62.45708954,124.4365264,47
Female,67.40316149,154.2590685,47
Female,70.39273783,184.6586105,49
Female,61.79188572,118.1663942,49
Female,65.33363739,149.7253941,49
Female,68.17489212,144.8179076,50
Female,64.46706524,143.6633823,50
Female,63.60048006,131.0408728,51
Female,65.06001174,144.7589644,51
Female,61.12472659,117.388949,51
Female,64.67687892,131.1821481,52
Female,65.67061729,158.0443331,53
Female,65.62991846,130.1343564,54
Female,62.81190786,129.8223834,54
Female,61.75269595,112.9099478,54
Female,63.4758722,127.1607048,55
Female,60.89451947,128.103419,55
Female,62.93492621,132.6165254,55
Female,64.96001513,154.7390312,55
Female,68.50493009,155.7206526,55
Female,68.48136864,180.9224541,56
Female,66.11007508,176.3527848,56
Female,61.10420513,133.1840998,57
Female,62.50136418,128.581092,57
Female,63.9867085,146.2658148,58
Female,65.50272429,150.3009502,58
Female,61.46870338,128.7429729,60
Female,63.30608624,128.7296883,62
Female,63.01236239,128.1488129,62
Female,66.66828573,145.3460937,63
Female,59.52878826,114.7521017,64
Female,58.98713894,100.743008,65
Female,63.96594219,130.6118695,65
Female,61.65992175,104.3424698,65
Female,65.87502066,146.9627167,66
Female,70.43546305,163.2180616,67
Female,62.64504174,117.4606364,67
Female,62.96592183,130.0245322,68
Female,63.92177623,135.6659904,69
Female,67.40852785,157.8533245,70
Female,64.07247319,153.4650394,72
Female,60.85962004,112.0907533,72
Female,62.51740907,128.6610478,72
Female,63.59937264,130.048575,74
Female,60.96991273,115.2281659,23
Female,63.18686489,132.9770674,22
Female,67.15119145,166.5201188,22
Female,60.80771209,117.1835316,26
Female,65.56472076,155.2560443,24
Female,68.58419476,165.8078729,24
Female,66.98698013,155.3302344,26
Female,59.30400667,124.6679399,25
Female,57.39774037,106.5875627,25
Female,63.30000561,121.948217,23
Female,63.93043498,134.4091595,26
Female,66.39487563,162.3033988,27
Female,65.37997421,142.8751415,32
Female,61.45864498,109.2083314,30
Female,62.07039642,119.2989868,35
Female,60.91177092,131.7108128,35
Female,67.04197172,139.993374,34
Female,58.44507284,90.40667477,32
Female,62.22450202,133.8752379,28
Female,60.71778284,120.569576,33
Female,63.56876019,154.1454119,28
Female,62.19169744,112.9354609,28
Female,59.77645519,120.7436378,31
Female,61.62734724,123.6372253,32
Female,62.42696121,127.616506,28
Female,60.24335877,131.6611102,27
Female,61.09968452,117.1967838,34
Female,63.80355837,146.0697891,31
Female,60.12149408,110.2773991,27
Female,62.15153903,117.6226431,29
Female,60.84550828,107.4460544,32
Female,60.81492666,110.1412146,29
Female,66.64069197,133.0069435,27
Female,63.9734479,149.4089927,41
Female,62.11035132,136.8708553,41
Female,64.62329203,134.6110153,49
Female,65.23591282,128.446415,40
Female,62.9747851,137.4745698,50
Female,64.72079374,143.8408398,46
Female,61.99110332,124.2630529,50
Female,63.03448673,125.4670161,45
Female,61.72207869,107.2247071,44
Female,66.23547229,149.4134676,48
Female,64.94853593,155.1331864,41
Female,68.0047072,142.2892548,39
Female,63.56499447,134.1113743,43
Female,65.90474446,126.2770399,40
Female,61.58267021,127.6865153,39
Female,60.85088181,108.9458371,45
Female,61.47093776,114.6742794,47
Female,63.23651754,132.1754949,47
Female,67.94539137,162.1639747,40
Female,64.36352039,155.5734994,51
Female,55.33649241,88.36658258,49
Female,61.58719643,117.4781494,42
Female,67.09858325,160.6933299,54
Female,66.47084598,161.374933,58
Female,65.04972037,128.0390861,62
Female,61.17798324,121.3270625,54
Female,65.94265808,157.0229869,61
Female,62.19602038,124.1572891,62
Female,66.93512914,154.9473051,56
Female,61.43239994,127.84452,54
Female,62.99606997,141.0720783,61
Female,62.73209196,126.3737849,57
Female,62.16490439,119.304213,55
Female,62.92547551,120.1924316,54
Female,62.4557193,138.3607652,55
Female,55.66820212,68.98253009,54
Female,60.96014679,124.8767957,55
Female,65.47109105,144.3791218,62
Female,60.89292556,134.7135552,55
Female,59.80509278,102.1472298,56
Female,64.44349555,151.5239473,55
Female,69.00783124,159.0868708,61
Female,66.65463638,156.7642919,61
Female,64.32831721,134.744705,57
Female,63.78503821,152.5591964,69
Female,66.55609731,154.3934174,81
Female,65.56744525,166.9598257,66
Female,67.80378945,162.509491,67
Female,68.31711986,150.5332006,64
Female,67.46060493,165.8669352,64
Female,61.45527924,101.8011046,70
Female,59.97372202,111.2242901,72
Female,62.78673268,107.6958535,67
Female,62.07120211,122.6337939,72
Female,57.88297788,110.7259721,64
Female,59.23919876,111.1812361,46
Female,60.84834324,114.9499973,48
Female,59.76340044,112.741362,46
Female,63.68469752,134.2638812,44
Female,62.63592683,119.7891601,47
Female,65.12522054,141.5972182,46
Female,57.86970441,93.53375287,47
Female,69.90946195,162.4654324,53
Female,62.86162792,135.5205356,38
Female,59.6319099,109.2816387,50
Female,64.3254058,156.8005036,46
Female,62.77453234,144.9062074,47
Female,63.64204534,118.1867179,49
Female,69.8258261,171.4863651,48
Female,60.16251035,94.23233057,41
Female,62.28511401,132.0914991,49
Female,64.32849119,135.8190938,43
Female,62.51823372,129.2795678,43
Female,62.89283084,131.1304466,43
Female,62.39615363,127.0327481,52
Female,60.12116748,113.4069667,43
Female,62.09109128,123.6979033,40
Female,64.25565424,142.5034552,43
Female,66.3513659,131.2779903,43
Female,64.74465538,125.7758123,47
Female,64.40449179,142.1613962,42
Female,69.32174539,157.161889,48
Female,61.8635413,127.0189662,40
Female,64.56048838,134.1981533,48
Female,66.82440769,165.9662314,51
Female,64.785806,147.1909351,40
Female,63.73111285,135.5985922,44
Female,66.32392245,153.2200429,52
Female,66.25724652,142.7152937,44
Female,61.70557579,126.7872994,40
Female,64.68759119,124.7284872,47
Female,69.79498703,182.4511682,50
Female,61.16192129,119.0401618,46
Female,63.37101299,139.2999346,42
Female,66.41886544,134.244935,43
Female,64.64261274,128.6062541,40
Female,63.2913018,126.4099912,42
Female,61.82450712,133.692684,49
Female,67.03246648,179.727325,40
Female,59.33510789,120.8198701,47
Female,61.2369878,114.1607464,50
Female,57.92315936,100.5400428,41
Female,63.40608492,129.3722124,44
Female,64.42841794,142.2058607,39
Female,65.23632185,143.9393476,43
Female,66.53500864,147.5019138,40
Female,65.74773144,145.5762484,49
Female,63.73173268,114.2697496,40
Female,61.57977657,117.9036349,40
Female,59.25272547,139.1408123,52
Female,61.45626213,117.0287168,23
Female,62.61186934,134.765899,23
Female,68.75963603,153.6897385,24
Female,64.59743454,144.3303201,24
Female,60.60301012,100.0015907,25
Female,64.65793999,134.4447848,25
Female,62.45381561,132.6973172,26
Female,62.40533613,116.6023065,26
Female,64.78555122,148.4311769,26
Female,65.08774425,148.2643047,27
Female,62.07752295,128.4930242,27
Female,66.46518404,160.0838642,27
Female,62.54787795,125.5980263,28
Female,65.97857729,141.1139305,28
Female,60.88968151,116.5674876,28
Female,62.75099671,120.5451529,30
Female,63.73556045,142.4912037,31
Female,63.19920307,125.4672539,31
Female,62.14866931,131.1141265,33
Female,63.97147267,150.3774047,33
Female,61.47211056,118.9181143,34
Female,64.94854695,141.6897454,34
Female,62.11217359,118.9793262,35
Female,63.91051577,140.7309516,35
Female,65.24107228,150.2299015,35
Female,64.31786393,114.0650083,35
Female,65.03760715,140.1901888,35
Female,57.31302352,93.8764374,35
Female,63.21573488,127.0051589,35
Female,66.89273656,161.0989821,35
Female,63.97392467,133.4595026,36
Female,60.54177962,118.3763761,36
Female,65.26311424,138.0749014,37
Female,63.45805372,133.5752576,37
Female,65.05338257,150.1064936,37
Female,63.22190719,140.2728344,38
Female,65.65295091,151.182098,39
Female,60.55212552,113.2323362,39
Female,60.58582038,112.599494,40
Female,66.67436003,132.0042801,40
Female,63.20656148,129.9541402,40
Female,68.30676314,166.781195,40
Female,63.58027647,135.7802137,40
Female,60.91802524,119.772634,41
Female,61.29236298,118.330547,41
Female,64.82909933,154.8565691,41
Female,63.26397712,139.0711443,41
Female,64.30821149,140.879463,41
Female,62.5871157,153.5743484,42
Female,67.31091935,160.3957899,42
Female,64.06257877,137.2545183,42
Female,64.24110901,142.5790144,42
Female,60.51154888,123.6937183,42
Female,64.55084076,133.3110571,42
Female,66.03699065,150.9945625,42
Female,61.69894111,117.0037074,42
Female,63.67197195,149.1559471,43
Female,62.9675197,124.8106951,43
Female,68.2692742,155.5871472,43
Female,63.39178727,144.0493874,43
Female,62.48803585,138.3938411,44
Female,65.31368481,136.880954,44
Female,65.41105299,146.9770778,44
Female,65.82002345,155.9419728,44
Female,66.33233514,147.725696,47
Female,65.58196303,143.5412422,47
Female,64.34091962,137.8410749,47
Female,64.62375871,148.9229346,49
Female,65.17625342,139.9963473,49
Female,61.83481717,141.039827,49
Female,64.40018827,140.0335021,50
Female,64.80221252,149.6319486,50
Female,66.70065171,173.532518,51
Female,63.92143124,142.8431034,51
Female,64.65394091,135.0738861,51
Female,66.22926003,169.1016868,52
Female,60.93643879,118.6185409,53
Female,62.41722658,130.7956994,54
Female,62.98525348,122.3220005,54
Female,60.55835474,121.4652052,54
Female,62.79295601,144.8753977,55
Female,67.30340544,165.0186298,55
Female,59.39027981,123.8304131,55
Female,63.67448244,134.6602322,55
Female,65.81900667,170.6271193,55
Female,62.62233713,106.5939857,56
Female,64.15157617,130.4345582,56
Female,70.15511799,164.0033702,57
Female,68.25931114,171.8560355,57
Female,59.96841857,115.4768128,58
Female,58.41716345,96.422171,58
Female,61.30744569,137.065085,60
Female,63.55106972,133.3786991,62
Female,65.42851048,128.0396957,62
Female,61.4944578,129.4209242,63
Female,62.13174991,132.8083526,64
Female,63.43559387,120.1846827,65
Female,66.97101417,166.3983871,65
Female,64.48289484,143.3398695,65
Female,64.17616336,129.6022028,66
Female,67.01341257,166.4366356,67
Female,62.68135251,144.1994757,67
Female,65.28205443,160.4857327,68
Female,66.13906036,151.5007547,69
Female,64.29800817,121.3394372,70
Female,62.63325962,137.9768958,72
Female,63.08417104,148.9551898,72
Female,63.23241937,131.9060709,72
Female,64.8180778,151.493587,74
Female,61.00854419,118.0380533,23
Female,64.74326601,141.4349975,22
Female,63.14416915,120.5550172,22
Female,63.14120887,138.6514777,26
Female,64.36619403,149.6601864,24
Female,63.21748789,135.6010057,24
Female,60.80777241,112.4363416,26
Female,60.43596416,118.0988666,25
Female,66.37704247,151.3091801,25
Female,67.62913313,163.1122725,23
Female,63.09170314,121.0088729,26
Female,67.53541474,175.0195639,27
Female,65.40103859,158.2248264,32
Female,58.99694399,113.734397,30
Female,66.56894023,149.0824803,35
Female,67.12988024,146.6042839,35
Female,61.99156105,129.3215304,34
Female,65.11106366,129.070359,32
Female,65.22079797,151.5697837,28
Female,61.60059709,136.6093456,33
Female,66.29540445,154.6967316,28
Female,62.61646066,114.9883919,28
Female,69.32992168,167.5828524,31
Female,63.23806609,115.985361,32
Female,65.013435,140.6008311,28
Female,60.67485615,128.6158085,27
Female,65.38669083,154.2393633,34
Female,63.10284972,153.5203574,31
Female,63.02422346,131.6392537,27
Female,64.49548969,142.495848,29
Female,63.66911294,141.9149307,32
Female,62.10975704,124.4839472,29
Female,67.06881366,152.456871,27
Female,64.55639843,146.4115417,41
Female,66.0049986,146.668808,41
Female,63.82605461,125.5560132,49
Female,67.61667293,171.1122028,40
Female,66.53849386,164.161857,50
Female,62.53765881,124.9202834,46
Female,69.05832923,174.7276545,50
Female,64.19815531,130.2961772,45
Female,65.06591432,154.4931333,44
Female,63.17674124,133.305963,48
Female,62.89248074,142.8956259,41
Female,61.50048653,126.0883382,39
Female,62.50921346,132.122066,43
Female,65.81759651,138.7105137,40
Female,62.69927767,126.6398712,39
Female,62.00450677,136.9753981,45
Female,64.15710047,130.6241997,47
Female,61.02522498,121.0552793,47
Female,62.74305466,135.3529145,40
Female,62.76372392,134.619078,51
Female,65.54881232,150.0696919,49
Female,63.1152675,127.508136,42
Female,63.73878465,136.2040241,54
Female,67.48169709,170.617082,58
Female,59.76215649,95.50033085,62
Female,64.02695976,138.8764064,54
Female,63.93238794,130.9368575,61
Female,68.26185551,173.3956924,62
Female,60.27626216,92.03794304,56
Female,63.23852471,109.1978498,54
Female,65.33972495,161.4316575,61
Female,62.06933365,132.6547011,57
Female,65.98761029,166.8441143,55
Female,63.60015169,142.6828251,54
Female,58.62120428,105.682556,55
Female,62.35161807,147.7766331,54
Female,62.06446478,135.5538868,55
Female,65.13299844,163.3907701,62
Female,63.78045054,125.9649671,55
Female,61.59570048,125.6904456,56
Female,63.14071992,134.7496608,55
Female,61.38769005,139.3253031,61
Female,62.40406121,132.85967,61
Female,63.09964647,127.8970776,57
Female,65.28709944,145.4692366,69
Female,67.83344971,180.2898314,81
Female,60.90110297,117.0692128,66
Female,62.01186034,122.7093844,67
Female,68.00608897,160.4988713,64
Female,64.41866417,159.9511096,64
Female,64.74200437,146.0469964,70
Female,61.17741725,119.0261998,72
Female,69.1288147,173.7434336,67
Female,59.76169612,106.181546,72
Female,63.88291186,133.2742694,64
Female,63.5988926,124.8295501,46
Female,66.50028416,164.2123781,48
Female,64.39724057,148.3690545,46
Female,67.55589851,154.4369772,44
Female,63.48763708,152.9392832,47
Female,62.19892747,134.4167691,46
Female,65.32796901,139.0454357,47
Female,66.76615661,152.944405,53
Female,64.12314824,144.457759,38
Female,66.54853956,155.9403056,50
Female,63.79158206,137.413178,46
Female,66.18375813,146.0775596,47
Female,65.03453684,145.7060622,49
Female,58.39927328,114.9145238,48
Female,62.75526308,143.6790727,41
Female,61.01691365,122.5511313,49
Female,60.41061095,106.642294,43
Female,65.23813844,135.6482123,43
Female,66.21368062,142.9165337,43
Female,63.37462007,130.4033374,52
Female,65.88856559,136.8025601,43
Female,62.08863158,112.7481098,40
Female,63.92566293,146.8050577,43
Female,58.78175763,90.77470918,43
Female,65.60316823,152.7936436,47
Female,66.29052033,139.9393937,42
Female,65.42024381,142.7267859,48
Female,68.12701632,155.4310065,40
Female,67.39904896,161.3873559,48
Female,68.30162208,168.7869387,51
Female,68.82143178,188.6918621,40
Female,64.1643366,139.6447002,44
Female,66.58673591,143.9984154,52
Female,68.19779554,172.3812749,44
Female,67.91058659,164.3952617,40
Female,69.37973489,177.7000437,47
Female,64.55621193,146.3358968,50
Female,64.9976098,123.8684292,46
Female,60.7325592,129.9316495,42
Female,66.66709852,161.0345294,43
Female,65.4259315,142.451122,40
Female,65.05632512,148.8057397,42
Female,66.24516585,165.6165561,49
Female,65.32867756,133.6936749,40
Female,63.76141993,117.5519873,47
Female,66.61571158,148.7079522,50
Female,64.7054369,146.8487122,41
Female,60.68084562,113.6420604,44
Female,63.78490948,140.4107411,39
Female,60.85835314,117.6964919,43
Female,64.85997324,140.784838,40
Female,65.80002802,151.5569464,49
Female,62.63300531,127.5366647,40
Female,63.38666031,114.5045608,40
Female,62.57349183,120.5834448,52
Female,70.66430035,162.2815552,23
Female,62.72134956,119.4865172,23
Female,67.39192596,167.4882265,24
Female,59.55964771,110.9182256,24
Female,63.68803988,130.3365491,25
Female,63.74143126,140.4540485,25
Female,66.21731487,143.0425668,26
Female,61.51138323,135.0515804,26
Female,62.78104805,135.6287906,26
Female,61.94552329,110.6571421,27
Female,66.2048299,137.1648794,27
Female,63.7848706,134.2283713,27
Female,63.12804299,136.5928005,28
Female,63.88944361,144.3759678,28
Female,66.83723037,152.9198208,28
Female,66.05547263,150.9956725,30
Female,64.26465798,162.8041223,31
Female,61.48963366,119.3303412,31
Female,66.83024309,165.352733,33
Female,60.10786148,122.3637894,33
Female,65.17710023,134.6712491,34
Female,62.45879162,136.0989153,34
Female,61.36405241,115.1757529,35
Female,63.62357422,137.9046333,35
Female,60.77205438,103.2745436,35
Female,64.54224989,162.4134633,35
Female,65.5981805,145.0804043,35
Female,67.51703806,169.3088934,35
Female,61.83143986,144.9127593,35
Female,57.65488503,98.87672255,35
Female,66.16293085,158.1723552,36
Female,65.6923234,174.794469,36
Female,58.64288882,91.13630366,37
Female,66.21507326,175.0809937,37
Female,59.00174196,102.4786647,37
Female,67.96526601,147.3040443,38
Female,68.25823685,165.8457794,39
Female,64.13259552,150.5182954,39
Female,65.05626827,141.1601005,40
Female,60.21339537,109.6628132,40
Female,61.12011643,123.5811647,40
Female,69.11929182,168.8644028,40
Female,66.73988258,152.9366234,40
Female,61.71226676,129.7771305,41
Female,66.1685183,172.006998,41
Female,56.07869973,94.48837405,41
Female,67.95981356,175.3534503,41
Female,63.34998793,139.223151,41
Female,61.45028217,100.8179962,42
Female,68.50544232,176.9049212,42
Female,61.46809964,122.8684986,42
Female,68.4697154,172.5773581,42
Female,65.40302573,146.9503887,42
Female,56.1089021,80.53125938,42
Female,67.46436937,175.8372595,42
Female,63.9165972,145.6242906,42
Female,64.80668583,138.4852177,43
Female,61.224458,130.5390508,43
Female,63.57207387,139.1897546,43
Female,58.50382088,102.1244607,43
Female,68.16015909,158.0961834,44
Female,63.75602373,148.8783229,44
Female,66.39968698,148.6331536,44
Female,59.56761985,130.1192456,44
Female,64.06072083,137.7986914,47
Female,61.82295632,151.621748,47
Female,67.76350432,154.0417587,47
Female,59.55076633,132.9883887,49
Female,62.66758012,124.0339778,49
Female,65.94178819,142.8396459,49
Female,60.78688352,133.2355384,50
Female,67.38247488,158.8175024,50
Female,62.81405346,114.3339155,51
Female,63.36655529,128.0372353,51
Female,67.3571662,163.6671832,51
Female,62.5657304,128.8711963,52
Female,63.07117096,141.2149778,53
Female,62.23463299,118.8527054,54
